Index,Recipient Name,State/Territory,Type,Interim Report Status,Interim Report,Recovery Plan Status,Recovery Plan
 ,"Runnels County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSM/dCugd.cLAt8GTGLCtEnVbyW3SZIWxnkHspoqdEb_3m0,Not Applicable,
 ,"Shiawassee County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSN/cCxqgTA5E7vrABaWIk2XW_hn4Mfn3wS9SgyfZNbQENY,Not Applicable,
 ,"Lamar County, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSO/q_ukfxMfNV8rJzaAd.DNvbs24e7vAhKWuiIAMUeXt.M,Not Applicable,
 ,"Edwards County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSP/SOBG6zx1vfL5qP_G0YAP2UevULMjn.R4g6cTm22amvM,Not Applicable,
 ,"Trumbull County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eynU/zi4cli6sscrujH2iHdehz6e_xN15P7_ipaVDf8RFaM0,Not Applicable,
 ,"Harrison County, Missouri",Missouri,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSR/9ycQbj3jU6IpYDYB6qzvrB7cFwe4LljTOo8I_6C4zFA,Not Applicable,
 ,"Wood County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emST/jWxe_B0OJV2qKPS6MhVSq9VAWIyBk3CkahrtyO__q5o,Not Applicable,
 ,"Audubon County, Iowa",Iowa,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSU/blgb2mBWOxNzrPKaSQilQ2j961sTR1DV0HG8YJxdIzk,Not Applicable,
 ,"Greeley County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSV/en5zkEcCVgQxmlpgT4wRnxeJv21XJlqF7GDEZakymBQ,Not Applicable,
 ,"Brown County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSW/I29oeEt33XFiR.DPWpgBMgnaxjmsSxskk2cwVHqFegQ,Not Applicable,
 ,"Carbon County, Wyoming",Wyoming,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSX/e95GrqJl0K4g.PEZVfNldUCSjQN6lDT1ZxcxqiJcmVc,Not Applicable,
 ,"Overton County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eynV/n6C3rSymnxFUzUajz5LoNo8sYwgvDFGdQiTUY9Mpmq0,Not Applicable,
 ,"San Miguel County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSZ/rIAMgM58.dYEAEShfCiMzKXl04J2zlaA3ilz3lgnkv0,Not Applicable,
 ,"Penn Hills, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXs/nnwXjhY2caZY8owL341RxW8OsyaSR_kDAWFZzxeMMsQ,Not Applicable,
 ,"Ellis County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXt/cTqTqKB0QgdJxmHxWw8dxSrQPjrPt2m87XLTdr4128E,Not Applicable,
 ,"Warren County, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXu/JhW2Fq3eIaZzk2wAHz3geRxYJeZ1MRcia8GRIBJblWY,Not Applicable,
 ,"Humboldt County, Iowa",Iowa,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXv/xflNg_8e0OvMP5u8RR8nAkIys8iQbvZ8u0X5Hyl_Wrc,Not Applicable,
 ,"Orocovis Municipio, Puerto Rico",Puerto Rico,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXw/NN8r83n5Lq26grNB2ZeRvKOV_LY9y6xJXQcHErk4QI0,Not Applicable,
 ,"Inglewood, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXx/2eOepibLX0vxisyX4nF9Xe4ceXQUmnPSHbBeE2zJNv0,Not Applicable,
 ,"Lodi, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXy/YdPxAQDz693N3IAzceXaV4NY7Dr9r6drUmcesfesfxA,Not Applicable,
 ,"Powell County, Montana",Montana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emXz/0gH4vRZgWUktNH6d5XbWCGXxiLNuE95qU1xvmXS047Q,Not Applicable,
 ,"Lancaster, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eyni/iC0NoSrZbS8G9Twz3ioihEX73pI4JTgJNhpXqGI.OUg,Not Applicable,
 ,"Baldwin Park, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY3/4vF2KMonFV0lpyxEbA3Kism5MVaBfDXA4GQoX0eap.8,Not Applicable,
 ,"Corozal Municipio, Puerto Rico",Puerto Rico,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY4/ZlTgToCjT3wgP.LSTwdSLkzb3H63h.85pPuMZBkudME,Not Applicable,
 ,"Fairhope City, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY5/1IdE3czwK5ldqMXbf1RgLJyjFIyn0.LsiAbr4eq762E,Not Applicable,
 ,"Quincy, Massachusetts",Massachusetts,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY6/MJJeTrcOgCKTaEQ2p36sjsgfnqdzrNS28sNbZOm7yr0,Not Applicable,
 ,"Letcher County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY7/iUESB.2ZwdzQmrRKxX4U0.4ah2L6FZXn9An8cMaaUX4,Not Applicable,
 ,"Quitman County, Mississippi",Mississippi,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY8/HK8ie7Ce_9Ttpk8Kis_w1U9wwzcdKeib6X8KfXJRjKk,Not Applicable,
 ,"Hill County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emY9/PngETT7JWIfXU.AXZhpu00a_B4a5Hq6jib8ACIwPh4I,Not Applicable,
 ,"Monroe County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYA/1LYTazDTG0dzoAHwqG3jRs3rpIEXNEUkkcIS7Dbjeog,Not Applicable,
 ,"Brown County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYB/7Ce.J9a4CvxMmDa_XDSZWEHVPBKtwkMtj0SDeymRMgs,Not Applicable,
 ,"Pulaski County, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYC/odhogltti1jQ2uI6QQj41Rtlmwykd6pdt3qV91_dEN0,Not Applicable,
 ,"Chilton County, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYD/ZcP5Ma1KR7aacqvzghf8u46N_3DP74tbZJuhCrmEPHE,Not Applicable,
 ,"West Feliciana Parish Police Jury, Louisiana",Louisiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYE/mXl9tq03FyBh5rjD.Gi2o4T3_lQbhbOwO5SxI8E5KuE,Not Applicable,
 ,"Macon County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYM/4Tfo5mv7Uzf7r9Ysg3mdh7DcKCLZJSjEz_YUst3I13E,Not Applicable,
 ,"Sevier County, Arkansas",Arkansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYN/sejAvLdS7z.gY4g9CLf36qMBzl73GER3CIfH66ZYDqY,Not Applicable,
 ,"Moorhead, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYO/.gsdMbBVlKi9Y4Tqs6WXto3S0tfMIQj8VHoJQUA7ROg,Not Applicable,
 ,"Union County, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emYP/oNx.gy8iz6OvN_MKj94WxplSHfwUsAl68w4O2LEyVU8,Not Applicable,
 ,"Wetzel County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZI/3b7QgLGJNi7yWY0YBEod6Fj5dkud9cGtvXHoV5sstDE,Not Applicable,
 ,"Mcintosh County, Oklahoma",Oklahoma,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZJ/seb2sNvMGe0cZPQe77OGwPs1In6eOhYS.JvY6ziHw9w,Not Applicable,
 ,"Frisco City, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeF/TtXTRbj5DrJk1pvSVuRIaSBsmHw1z6mIsuRQSY5eqsw,Not Applicable,
 ,"Andrews County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeG/YOIQVVrKb6LZLRfIZDWFD557rJVvak6._JYpduFtsNw,Not Applicable,
 ,"Hitchcock County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeH/va4T75Dl5gOkZcjzhM22jke_fPt5R3_Ty62Sly2nfBs,Not Applicable,
 ,"Boone County, Nebraska",Nebraska,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeI/tUXKeE88IMP9GNfzsSetssUhRbO6gH_EwudvDY5Nzow,Not Applicable,
 ,"Port Orchard City, Washington",Washington,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeJ/HnL2iMHjg15CvpgsxFaH9ESG4DQyGHRdGZ13MCyPxbQ,Not Applicable,
 ,"Cotton County, Oklahoma",Oklahoma,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeK/dqJVQhaW9bcqzgZPUNJM3.cRhkdC1choRzHZnjlJPww,Not Applicable,
 ,"Brownsville, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeL/roLBn4EPsOQi5N.81yqjfYClYruBKoVe1b2h2gEGDHM,Not Applicable,
 ,"Luce County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emeM/TxtFVdvuuvLImg6C4gCVt9QXdR9r0aa0y47sd5GamzE,Not Applicable,
 ,"Taliaferro County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emj9/vhoQ3_yn2KhJ7Z2itSaMfKLMVdBFS7ZyZF3sKPts5Sc,Not Applicable,
 ,"Franklin Parish, Louisiana",Louisiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjF/Nr.0qbv1VfJWjsNVQPWx5KdQmLVcxqS73BA0ga9oohE,Not Applicable,
 ,"Carroll County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjG/NL4WSFg4VdRnw6Quq.qdgl9tfr6Ew4Ai2CxfssJ6zPc,Not Applicable,
 ,"Marshall County, Mississippi",Mississippi,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjH/LqzYRC0IweG0bJxeoLiuReR.2INEPYvxAU0y30rinK4,Not Applicable,
 ,"Belleville, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjI/wJuQTiJg58ExmhjIyWYzDnDvwZ2akqmSQbf16Qrwa.4,Not Applicable,
 ,"Hormigueros Municipio, Puerto Rico",Puerto Rico,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjJ/VJU3if0zDFBHoYe21tOTdHeJ6eCQxuRe9sd6LC2SeGc,Not Applicable,
 ,"Deuel County, South Dakota",South Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjK/Hhgef._ssZ1Gh9mbQmkZez1vhuWXbJ9FfuZyFtav8no,Not Applicable,
 ,"Mitchell County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjL/cWsz2XL_8_EFefCewt.hVSUSIxeAr0pgj4j0v9pmHDY,Not Applicable,
 ,"Queen Anne'S County, Maryland",Maryland,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjM/uzyar9Drq3OGDDuYB7YISBCVcvoFKGT1DHgdSD.Jsck,Not Applicable,
 ,"Bridgeton, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjU/82TO1ttOH1oUtc2zMML2vCfJPaOst2bKhrOljtyI34A,Not Applicable,
 ,"Brooks County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjV/CAVVX2KCtmduz.q.gwViiTmYNU0tHR4Bkhso.EfD98U,Not Applicable,
 ,"Fremont County, Wyoming",Wyoming,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjW/Cu0wImxBmM1i.e8ZWiDFuGTXE2DB_LXbUjI5Y8eaOYU,Not Applicable,
 ,"Pocahontas County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emjX/BGsPnCrYUWt5YDVvPMmC_MOJXtcJoIK9w5_I6OojXcI,Not Applicable,
 ,"Lincoln County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoG/bigMlABwgfzS9h1re4iEf_kgzifaOjNXrDiZEROGeJU,Not Applicable,
 ,"Kankakee, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoH/DP.9cvvtZ6X7cMLwAkF4.XwNWrRDiW8i_M.v7mAaZkw,Not Applicable,
 ,"Piute County, Utah",Utah,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoP/OFuQ2Bv6UmjMdTNEu1_mDq.5uCsCzZoAFEvvJREvYeY,Not Applicable,
 ,"Corona, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoQ/ZXw7yqgNh8mvPzfBVmdUyH8gN2kLQIymfxH_7Vp5W5w,Not Applicable,
 ,"Folsom City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoR/gYd3xR7Wqg3_j3hpMPEmFLP2BxMBnyr1m2lF749quFg,Not Applicable,
 ,"Beaverhead County, Montana",Montana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoS/SHtpZrTVYgj22lJ.gDg1bZs9up_ul77_VRe_Fh4x7.k,Not Applicable,
 ,"Cass County, Missouri",Missouri,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoT/Obhf64pZ5v4oOKN83LCNjJvkmH2J8WAvcMsnQrEzHPU,Not Applicable,
 ,"Mccormick County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoX/tXS4Hjt5g2ngMQ_taDqk3IMS1udstYpHRTMtCUpJ8bU,Not Applicable,
 ,"Pike County, Missouri",Missouri,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoY/AeIEgJ6o6Q7H_yHyxxHEyyYRbNnTnMec0zHGZAntm0g,Not Applicable,
 ,"Saguache County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoZ/qITbHy_12gJeYs71AyYBiDk6OJ3vw1te36ke6w_Oc3s,Not Applicable,
 ,"Erie, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoa/q3I2b5.n4XN..Q1h_UofkgpA36jmRzdX7m0RonySuBc,Not Applicable,
 ,"Nelson County, North Dakota",North Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoU/.yfMcQ384yEpg.ei30qeRax4tyb9GRQsZl_bqfOzGaI,Not Applicable,
 ,"Pamlico County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoV/pgeiIobELypfuWp.aoiaf.lw3trwob8wCFR8W8GJc_o,Not Applicable,
 ,"Richland Parish, Louisiana",Louisiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoW/HgX9Y._swO7XozDIW9axSktm0ALYUpi2kAcJWZJBCNI,Not Applicable,
 ,"Ramsey County, North Dakota",North Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emob/6J1zOf_sS6otclhgbFFVrV8vjjMaz6l9qx81lz2uqiw,Not Applicable,
 ,"Livonia, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoe/TpHmsNNJ_A9Cn8Vv9Vcf63h1Ixoxf92Dc8QMLszlRHM,Not Applicable,
 ,"Paradise, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emof/4jPDM12M.RSjMrXe3SZdQEuuOm..g90QeTTbGQI3YqA,Not Applicable,
 ,"Pope County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emog/Lm0oNcN6HBOx_4DO5bGw6CKmrhlVJo9WinSRSYvJl1s,Not Applicable,
 ,"Wilcox County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emoh/HR_MuuR8WGbTL6kUN5ulOcQJpT12aSd7yd0uQvSZEu4,Not Applicable,
 ,"Choctaw County, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsk/EItFoooHiLK38YyFn7d096VnCHkP8.jPlrJrkMf2dy4,Not Applicable,
 ,"Noblesville City, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsl/2jzUDkDdeMqLisrFdfG3ZYmwpo0xzk4Q1k237H4dKd4,Not Applicable,
 ,"Roosevelt County, Montana",Montana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsm/58fSwWTLr9TtoXyy5TZxZeNhpWlI3J9zZGqtv8hCk3M,Not Applicable,
 ,"Douglas City, Arizona",Arizona,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsn/Jet5UTg.V7H7kGEW6U.qfvU.bBAHYP64RW0uBI_Pm0Q,Not Applicable,
 ,"Odessa, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emso/kmvwC23.Iz437DOI5rTjoHia96EugEQrxdb8OumDstk,Not Applicable,
 ,"El Paso De Robles (Paso Robles) City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsp/qCr9h0AND7zTzm6VyYhpyiH5kvh.bKObXjcZwNhrI_0,Not Applicable,
 ,"San Luis Obispo City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eyoO/VT3fE_MhHRIrCP.GF2yMm45F7Fa.5I9xo5jBxzcyrKQ,Not Applicable,
 ,"National City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emsr/cVvFawlt6RzyEc3dr0rL4GXW_kl7UgHPSDqqBPDFsbg,Not Applicable,
 ,"Knoxville, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfc/HJWRQDwFUluHWAuqPhv9rikIem_4iWJF.vc5Tejn.p0,Not Applicable,
 ,"Bloomfield, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfd/zJ5pvjf7NukiMoIZKpJCboWyICdvqoH0cbn5s4HhktY,Not Applicable,
 ,"Iroquois County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfe/wxkWNjD_JZ95M.5D2vtErfSI_1JIT__F_tUvX9TmJHw,Not Applicable,
 ,"Douglas County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elff/fk5jY8oaXTsbW1x9RsQ8yHk_dcqD1GwDCXE9Yg2sQk4,Not Applicable,
 ,"Ewing Township, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfg/j_Qd4ZSrGNarCrAY_xcR901oDCv5mtikR3U2SGDKW7M,Not Applicable,
 ,"Bowling Green, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfh/hEDeW1hXXDVz1Ds5HEUl7zZFoZZ7Np3pt5gTZGNSgtE,Not Applicable,
 ,"Starr County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfi/DhXPZEyxLmDzFJkw8YHOTK7iB997Img80Op_gwslqR8,Not Applicable,
 ,"Surprise City, Arizona",Arizona,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfj/3jqzX.a7wsIZamfNfj3_4XriKViVA0T4Y49qgaXAk5o,Not Applicable,
 ,"Tulare, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfk/yaBuFBu2MKfAJKalNw_dyN2Y05G0bgNy2HWlV6fmQf8,Not Applicable,
 ,"Piatt County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfl/IUzHIWix3xswBVpXYmPx9l2TXeQav8wI4VyIVsOb0tE,Not Applicable,
 ,"Panola County, Mississippi",Mississippi,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfm/Bn.IQ6N6g6FKyiIr_Bl8a07y5wmHOqADs2P8licyF3U,Not Applicable,
 ,"Portage County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elfn/_s.7Rox3XpfhhXZiyQFD_jRTknLmRzpVYc64H3bh_fs,Not Applicable,
 ,"Apple Valley City, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgF/XuOqDm4HzYlQbHRbdxcEnpD1gHhiHSAgNQHgELYyqHk,Not Applicable,
 ,"Jasper County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgG/LboE1wU_C0_lPdO.LvPHDXpcC3HZHLGjs1K0LHGTwMI,Not Applicable,
 ,"Naguabo Municipio, Puerto Rico, Puerto Rico",Puerto Rico,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgH/mbel6tcFODHylsG9O8oQQYRzVye3eQOMcq4yeOQZqLo,Not Applicable,
 ,"Warren County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgI/5leH7X4Wa5G6zRrK1nOEhwx7YYqrn8tujiby3TMvLTs,Not Applicable,
 ,"Sierra Vista City, Arizona",Arizona,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgJ/0a6E3Zk_BNtzAwpG9lM0_A.SPCOmnSyBVs8XV8OdAw8,Not Applicable,
 ,"Fayette County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgK/k7.phdOPv95ThyPPDza1oc2JjgzVAkHCys6_POT0CgI,Not Applicable,
 ,"Kiowa County, Colorado",Colorado,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgL/nxHSUaj.3mPkPF7GjYone2WpQH5k6gZ3S5JDfsup8Gs,Not Applicable,
 ,"Montgomery County, Tennessee",Tennessee,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgM/xG14eCdRoNJrGqgELkOwUIYxYOE_eJmZkZIplHbMLss,Not Applicable,
 ,"Carlton County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgN/iXFqSqQ7g48esH0ofWu8RbNJ9MG9CzUDuLpSPVm254k,Not Applicable,
 ,"Jasper County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgO/3vVspDP2Xe5m5ydfCuWHz4_eTtluQPTKeDOhn.Q8_Oc,Not Applicable,
 ,"Owen County, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgP/E2OmxaLsqCz6qbEgGL52LnV8f7VzCiUAM2YPpe1cK7E,Not Applicable,
 ,"Hunterdon County, New Jersey",New Jersey,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgQ/yb4La21ZzYTkMBUEHq4atdFB.dxqiBIkyfM0ozWVI_Y,Not Applicable,
 ,"Noxubee County, Mississippi",Mississippi,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001elgR/YSVHso0kNjhIHp2M4aH4WJnKUzcwI3sAWvqnYcSOaEg,Not Applicable,
